make,model,version,months_old,power,sale_type,gear_type,fuel_type,kms,price,is_prediction,rep_id
Hyundai,I30,1.4 Mpi Bd Klass 100,22.0,74.0,almost_new,manual,gasoline,24796.0,9350,0,1
Hyundai,I20,1.2 Klass,11.0,62.0,used,manual,gasoline,10000.0,9342,0,1
Ford,Focus,Trend+ 1.0 Ecoboost Auto-S&S 125Cv,33.0,92.0,used,manual,gasoline,97286.0,9340,0,1
Ford,Focus,Trend+ 1.0 Ecoboost Auto-S&S 125Cv,33.0,92.0,used,manual,gasoline,72135.0,9340,0,1
Volkswagen,Caddy,Pro 2.0Tdi Kombi 4M,50.0,81.0,used,manual,diesel,119000.0,9339,0,1
Fiat,Doblo,Cargo Cargo Base 1.3 Multijet 95Cv E6 Outlet 6 D�a,5.0,69.0,km_0,manual,diesel,82702.56524960538,9338,0,1
Renault,Kangoo,Combi 1.5Dci En. Profesional N1 75,17.0,55.0,used,manual,diesel,18500.0,9334,0,1
Mercedes-Benz,B200,Autotronic,125.0,100.0,used,automatic,gasoline,125000.0,9333,0,1
Ford,Fiesta,Fiesta 1.25 Trend 82,36.0,60.0,used,manual,gasoline,24519.0,9330,0,1
Hyundai,I20,1.2 Klass,11.0,62.0,used,manual,gasoline,11200.0,9325,0,1
Ford,Focus,Trend+ 1.0 Ecoboost Auto-S&S 125Cv,33.0,92.0,used,manual,gasoline,92784.0,9315,0,1
Ford,Focus,Trend+ 1.0 Ecoboost Auto-S&S 125Cv,33.0,92.0,used,manual,gasoline,71424.0,9315,0,1
Ford,Focus,Trend+ 1.0 Ecoboost Auto-S&S 125Cv,33.0,92.0,used,manual,gasoline,64771.0,9310,0,1
Bmw,330,Serie 3 E91 Touring Diesel Touring,134.0,170.0,used,manual,diesel,190000.0,9300,0,1
Hyundai,SantaFe,2.2Crdi Style F 5Pl.,103.0,114.0,used,manual,diesel,183000.0,9300,0,1
Bmw,X3,2.0D,122.0,130.0,used,manual,diesel,179990.0,9300,0,1
Toyota,Verso,2.0D Active 120 7Pl.,65.0,93.0,used,manual,diesel,179990.0,9300,0,1
Ford,Kuga,2.0Tdci Trend 2Wd,105.0,100.0,used,manual,diesel,179000.0,9300,0,1
Volkswagen,Golf,1.6Tdi Cr Bluemotion 105,73.0,77.0,used,manual,diesel,179000.0,9300,0,1
Volkswagen,Touareg,2.5Tdi R5 Tiptronic,158.0,128.0,used,automatic,diesel,175510.0,9300,0,1
Ford,S-Max,1.60 Tdci 115 Cv Trend,53.0,99.72947681382615,used,manual,diesel,175000.0,9300,0,1
Audi,A3,Sportback 2.0Tdi Ambiente,79.0,103.0,used,manual,diesel,170000.0,9300,0,1
Audi,A3,2.0 Tdi S Line Edition,120.0,103.0,used,manual,diesel,169990.0,9300,0,1
Chevrolet,Captiva,2.0Vcdi Ltx Aut.,124.0,110.0,used,automatic,diesel,166000.0,9300,0,1
Honda,Accord,Tourer Tourer 2.2 150Cv I-Dtec,87.0,110.0,km_0,manual,diesel,162000.0,9300,0,1
Bmw,X3,2.0D,128.0,110.0,used,manual,diesel,160000.0,9300,0,1
Audi,A3,2.0Tdi S Line Edition,109.0,103.0,used,manual,diesel,159000.0,9300,0,1
Jeep,Compass,2.4 Limited,118.0,126.0,used,manual,gasoline,158595.0,9300,0,1
Renault,Scenic,1.5Dci Dynamique 110,69.0,81.0,almost_new,manual,diesel,155600.0,9300,0,1
Peugeot,508,2.0 Hdi 140 Cv Con 6 Velocidades,74.0,103.0,used,manual,diesel,155000.0,9300,0,1
Honda,Accord,2.2I-Dtec Executive,112.0,110.0,used,manual,diesel,154000.0,9300,0,1
Citroen,C5,Tourer 1.6Hdi Seduction Automatico,70.0,82.0,used,automatic,diesel,153779.0,9300,0,1
Citroen,Berlingo,1.6Hdi Combi,45.0,55.0,used,manual,diesel,153417.0,9300,0,1
Nissan,Qashqai,1.6 Tekna Sport 4X2 17��,94.0,84.0,used,manual,gasoline,150000.0,9300,0,1
Renault,Megane,M�gane S.T. 1.5Dci Limited 110,44.0,81.0,used,manual,diesel,150000.0,9300,0,1
Honda,Accord,2.2I-Dtec Elegance,80.0,110.0,used,manual,diesel,148989.0,9300,0,1
Toyota,Auris,90D Active,58.0,66.0,used,manual,diesel,147000.0,9300,0,1
Citroen,Berlingo,Citroen Berlingo1.6 Hdi 92 Cv Larga Isotermo,77.0,68.0,used,manual,diesel,146879.0,9300,0,1
Peugeot,308,Cc 1.6 Vti,96.0,88.0,used,manual,gasoline,143000.0,9300,0,1
Ford,Focus,1.6Tdci Trend,76.0,70.0,used,manual,diesel,141938.0,9300,0,1
Mercedes-Benz,B180,Cdi,140.0,80.0,used,automatic,diesel,139000.0,9300,0,1
Opel,Insignia,2.0Cdti Essentia,106.0,96.0,used,manual,diesel,138348.0,9300,0,1
Citroen,GrandC4Picasso,1.6Hdi Seduction,76.0,82.0,used,manual,diesel,137500.0,9300,0,1
Seat,Leon,Le�n 1.8 Tsi Sport,94.0,118.0,used,manual,diesel,137144.0,9300,0,1
Toyota,Rav4,2.0D4-D Executive,153.0,85.0,used,manual,diesel,134000.0,9300,0,1
Opel,Zafira,1.7 Cdti 110 Cv Essentia,82.0,81.0,used,manual,diesel,128000.0,9300,0,1
Renault,Laguna,Dci Emotion Eco2 110 Cv,55.0,80.0,used,manual,diesel,126935.0,9300,0,1
Citroen,GrandC4Picasso,1.6 Hdi 110Cv Business 7Plz 5P # Libro Revisiones,76.0,81.0,used,manual,diesel,124200.0,9300,0,1
Citroen,GrandC4Picasso,1.6 Hdi 110Cv Business 7Plz 5P # Libro Revisiones,76.0,81.0,used,manual,diesel,124200.0,9300,0,1
Audi,A3,1.6Tdie Attraction,96.0,77.0,used,manual,diesel,123724.0,9300,0,1
Opel,Meriva,1.7 Cdti 80Kw (110 Cv) Enjoy,77.0,81.0,used,manual,diesel,123452.0,9300,0,1
Audi,A6,2.7 Tdi,153.0,132.0,used,manual,diesel,119000.0,9300,0,1
Seat,Leon,Fr 2.0 Hdi 170Cv,124.0,125.0,used,manual,diesel,117875.0,9300,0,1
Seat,Leon,Fr 2.0 Hdi 170Cv,124.0,125.0,used,manual,diesel,117875.0,9300,0,1
Seat,Leon,Fr 2.0 Hdi 170Cv,124.0,125.0,used,manual,diesel,117875.0,9300,0,1
Seat,Leon,Fr 2.0 Hdi 170Cv,124.0,125.0,used,manual,diesel,117875.0,9300,0,1
Citroen,Berlingo,Multispace 1.6Hdi Tonic 90,42.0,68.0,used,manual,diesel,115000.0,9300,0,1
Ford,C-Max,1.6Tdci Trend 115,77.0,85.0,used,manual,diesel,108000.0,9300,0,1
Peugeot,308,Cc 1.6 Vti Active,70.0,88.0,used,manual,gasoline,107000.0,9300,0,1
Peugeot,407,2.0 Hdi Sport Fap 103Kw (140Cv),86.0,103.0,used,manual,diesel,106000.0,9300,0,1
Peugeot,407,2.0 Hdi Sport Fap 103Kw (140Cv),86.0,103.0,used,manual,diesel,106000.0,9300,0,1
Peugeot,407,2.0 Hdi Sport Fap 103Kw (140Cv),86.0,103.0,used,manual,diesel,106000.0,9300,0,1
Peugeot,407,2.0 Hdi Sport Fap 103Kw (140Cv),86.0,103.0,used,manual,diesel,106000.0,9300,0,1
Peugeot,407,2.0 Hdi Sport Fap 103Kw (140Cv),86.0,103.0,used,manual,diesel,106000.0,9300,0,1
Opel,Astra,1.7Cdti Selective,67.0,81.0,used,manual,diesel,103500.0,9300,0,1
Seat,AlteaXl,1.9Tdi 105Cv Style,100.0,77.0,used,manual,diesel,102000.0,9300,0,1
Volkswagen,Polo,1.6Tdi Advance 90,65.0,66.0,used,manual,diesel,100000.0,9300,0,1
Citroen,C5,Tourer 1.6Hdi Seduction,75.0,82.0,used,automatic,diesel,99800.0,9300,0,1
Opel,Astra,1.7 Cdti 80Kw (110 Cv) Enjoy,75.0,81.0,used,manual,diesel,99631.0,9300,0,1
Citroen,C4Picasso,1.6Hdi Business,74.0,80.0,used,manual,diesel,98500.0,9300,0,1
Renault,Megane,1.5 Dci Business 110 Cv,45.0,81.0,used,manual,diesel,97000.0,9300,0,1
Dacia,Duster,1.5Dci Laureate 110,87.0,81.0,used,manual,diesel,96600.0,9300,0,1
Peugeot,308,Business Line 1.6 Hdi 92 Fap,85.0,67.0,used,manual,diesel,96300.0,9300,0,1
Dacia,Duster,1.5Dci Laureate 110,87.0,81.0,used,manual,diesel,96000.0,9300,0,1
Ford,Focus,Coupe Cabrio 2.0 Tdci Titanium 100Kw (136Cv),85.0,100.0,used,manual,diesel,96000.0,9300,0,1
Peugeot,208,1.4 Hdi Business Line 68Cv 5P,42.0,50.0,used,manual,diesel,92219.0,9300,0,1
Peugeot,208,1.4 Hdi Business Line 68Cv 5P,42.0,50.0,used,manual,diesel,92219.0,9300,0,1
Peugeot,208,1.4 Hdi Business Line 68Cv 5P,42.0,50.0,used,manual,diesel,92219.0,9300,0,1
Peugeot,208,1.4 Hdi Business Line 68Cv 5P,42.0,50.0,used,manual,diesel,92219.0,9300,0,1
Opel,Astra,1.7 Cdti 110 Cv Enjoy,83.0,81.0,used,manual,diesel,92134.0,9300,0,1
Volkswagen,Caddy,1.6Tdi Kombi * En Perfecto Estado * Real,75.0,55.0,used,manual,diesel,92000.0,9300,0,1
Citroen,C4,1.6Hdi 90Cv Business,68.0,68.0,used,manual,diesel,91374.0,9300,0,1
Volkswagen,Polo,1.4 Tdi Bmt Advance 90,41.0,66.0,used,manual,diesel,91122.0,9300,0,1
Volkswagen,Polo,Nuevo 1.4,38.0,55.0,used,manual,diesel,89668.0,9300,0,1
Volkswagen,Polo,Nuevo 1.4,38.0,55.0,used,manual,diesel,89668.0,9300,0,1
Renault,Kangoo,Combi 1.5Dci Profesional N1 75,33.0,55.0,used,manual,diesel,89000.0,9300,0,1
Volkswagen,Passat,2.0 Tdi Cr Advance,120.0,103.0,used,manual,diesel,87600.0,9300,0,1
Volkswagen,Passat,2.0 Tdi Cr Advance,120.0,103.0,used,manual,diesel,87600.0,9300,0,1
Volkswagen,Passat,2.0 Tdi Cr Advance,120.0,103.0,used,manual,diesel,87600.0,9300,0,1
Toyota,Auris,"90D ""Active"" Confortdrive 6 Velocidades",47.0,68.0,used,manual,diesel,85000.0,9300,0,1
Audi,A3,Sportback 1.6Tdi Ambiente,96.0,77.0,used,manual,diesel,81000.0,9300,0,1
Citroen,C3,1.4Hdi Attraction 70,50.0,50.0,used,manual,diesel,81000.0,9300,0,1
Volkswagen,Caddy,Furg�n 1.6Tdi - 6 Meses Garantia Mecanica,56.0,55.0,used,manual,diesel,80861.0,9300,0,1
Renault,Laguna,2.0 16V 140Cv Dynamique,65.0,103.0,used,manual,gasoline,80200.0,9300,0,1
Renault,Laguna,2.0 16V 140Cv Dynamique,65.0,103.0,used,manual,gasoline,80000.0,9300,0,1
Volkswagen,Caddy,Furg�n 1.6Tdi,61.0,55.0,used,manual,diesel,80000.0,9300,0,1
Volkswagen,Polo,1.6Tdi Advance 90,73.0,66.0,used,manual,diesel,79900.0,9300,0,1
Opel,Astra,St 1.4T Excellence,30.0,103.0,used,manual,gasoline,78500.0,9300,0,1
Opel,Astra,1.6 Selective 115Cv 5P,46.0,85.0,used,manual,gasoline,77000.0,9300,0,1
Mini,Cooper,Sport,112.0,88.0,used,manual,gasoline,75100.0,9300,0,1
Mercedes-Benz,B180,Cdi Autotronic,125.0,80.0,used,automatic,diesel,74999.0,9300,0,1
Honda,Civic,1.8 I-Vtec Type S Heritage Srf Nav 103 Kw (140 Cv,98.0,103.0,used,manual,gasoline,73000.0,9300,0,1
Honda,Civic,1.8 I-Vtec Type S Heritage Srf Nav 103 Kw (140 Cv,98.0,103.0,used,manual,gasoline,73000.0,9300,0,1
Honda,Civic,1.8 I-Vtec Type S Heritage Srf Nav 103 Kw (140 Cv,98.0,103.0,used,manual,gasoline,73000.0,9300,0,1
Honda,Civic,1.8 I-Vtec Type S Heritage Srf Nav 103 Kw (140 Cv,98.0,103.0,used,manual,gasoline,73000.0,9300,0,1
Honda,Civic,1.8 I-Vtec Type S Heritage Srf Nav 103 Kw (140 Cv,98.0,103.0,used,manual,gasoline,73000.0,9300,0,1
Volkswagen,Polo,1.6Tdi Advance 90,53.0,66.0,used,manual,diesel,72585.0,9300,0,1
Renault,Megane,M�gane 1.5Dci Dynamique 110,72.0,81.0,used,manual,diesel,72522.0,9300,0,1
Seat,Ibiza,St 1.6Tdi Cr Style 105+Oferta Edici�n Limitada,34.0,77.0,used,manual,diesel,72000.0,9300,0,1
Renault,Megane,1.5Dci Limited 110,33.0,81.0,used,automatic,diesel,70000.0,9300,0,1
Renault,Megane,1.5Dci Limited 110,33.0,81.0,used,automatic,diesel,70000.0,9300,0,1
Renault,Megane,1.5Dci Limited 110 Autom�tico,33.0,81.0,used,automatic,diesel,70000.0,9300,0,1
Peugeot,208,1.4Hdi Business Line,39.0,50.0,used,manual,diesel,69000.0,9300,0,1
Peugeot,Partner,Tepee 1.6Hdi Active Kms. Certificados,43.0,68.0,used,manual,diesel,65000.0,9300,0,1
Renault,Clio,1.5Dci Eco2 Energy Business 75,36.0,55.0,used,manual,diesel,65000.0,9300,0,1
Mercedes-Benz,A180,Cdi,120.0,80.0,used,manual,diesel,64500.0,9300,0,1
Mercedes-Benz,A180,Cdi Classic 80 Kw (109 C,120.0,80.0,used,manual,diesel,64500.0,9300,0,1
Ford,TransitConnect,"Ft 210S Kombi B. Corta Base 90, Bluetooth, 2 Puert",64.0,66.0,used,manual,diesel,64000.0,9300,0,1
Fiat,500,1.3Mjt S,34.0,70.0,used,manual,diesel,63000.0,9300,0,1
Seat,Leon,Le�n 1.4 Tsi Sport,94.0,92.0,used,manual,gasoline,63000.0,9300,0,1
Renault,Megane,1.6I 16V Dynamique 5P,93.0,81.0,used,manual,gasoline,62639.0,9300,0,1
Renault,Megane,1.6I 16V Dynamique 5P,93.0,81.0,used,manual,gasoline,62639.0,9300,0,1
Renault,Megane,1.6I 16V Dynamique 5P,93.0,81.0,used,manual,gasoline,62639.0,9300,0,1
Renault,Megane,1.6I 16V Dynamique 5P,93.0,81.0,used,manual,gasoline,62639.0,9300,0,1
Peugeot,308,Cc 1.6 Thp Allure,80.0,115.0,used,manual,gasoline,62000.0,9300,0,1
Skoda,Rapid/Spaceback,Rapid 1.6 Tdi 105Hp Ambition 5P,45.0,77.0,used,manual,diesel,61172.0,9300,0,1
Skoda,Rapid/Spaceback,Rapid 1.6 Tdi 105Hp Ambition 5P,45.0,77.0,used,manual,diesel,61172.0,9300,0,1
Skoda,Rapid/Spaceback,Rapid 1.6 Tdi 105Hp Ambition 5P,45.0,77.0,used,manual,diesel,61172.0,9300,0,1
Skoda,Rapid/Spaceback,Rapid 1.6 Tdi 105Hp Ambition 5P,45.0,77.0,used,manual,diesel,61172.0,9300,0,1
Opel,Astra,1.7 Cdti Sports Tourer Enjoy 8,81.0,81.0,used,manual,diesel,60500.0,9300,0,1
Opel,Astra,St 1.7Cdti Enjoy Business,84.0,81.0,used,manual,diesel,60500.0,9300,0,1
Volkswagen,Polo,1.4 Tdi Bmt 55 Kw (75 Cv),36.0,55.0,used,manual,diesel,60436.0,9300,0,1
Renault,Megane,1.5Dci Gt Style Autom�tico,33.0,81.0,used,automatic,diesel,60000.0,9300,0,1
Audi,A1,1.4 Tfsi Attraction,80.0,90.0,used,manual,gasoline,57199.0,9300,0,1
Kia,Cee'D,1.4 Crdi Wgt 90Cv Concept,26.0,67.0,used,manual,diesel,56837.0,9300,0,1
Renault,Clio,1.5Dci Eco2 Energy Authentique 75,34.0,55.0,used,manual,diesel,55000.0,9300,0,1
Fiat,500,1.3Mjt S,52.0,70.0,used,manual,diesel,53000.0,9300,0,1
Citroen,C5,1.6 Hdi Fap Airdream Business 80 Kw (109 Cv),93.0,80.0,used,manual,diesel,51000.0,9300,0,1
Citroen,C5,1.6 Hdi Fap Airdream Business 80 Kw (109 Cv),93.0,80.0,used,manual,diesel,51000.0,9300,0,1
Citroen,C5,1.6 Hdi Fap Airdream Business 80 Kw (109 Cv),93.0,80.0,used,manual,diesel,51000.0,9300,0,1
Citroen,C5,1.6 Hdi Fap Airdream Business 80 Kw (109 Cv),93.0,80.0,used,manual,diesel,51000.0,9300,0,1
Citroen,C5,1.6 Hdi Fap Airdream Business 80 Kw (109 Cv),93.0,80.0,used,manual,diesel,51000.0,9300,0,1
Renault,Megane,1.5 Dci Business Energy S&S Eco2,41.0,81.0,almost_new,manual,diesel,50340.0,9300,0,1
Hyundai,Ix20,1.6Crdi Gls Bluedrive Comfort,54.0,84.0,used,manual,diesel,46300.0,9300,0,1
Citroen,Berlingo,1.6 Hdi Tonic,36.0,55.0,used,manual,diesel,45622.0,9300,0,1
Alfa,RomeoMito,1.3 Jtdm Junior S&S 70Kw (95Cv),94.0,70.0,used,manual,diesel,39000.0,9300,0,1
Alfa,RomeoMito,1.3 Jtdm Junior S&S 70Kw (95Cv),94.0,70.0,used,manual,diesel,39000.0,9300,0,1
Alfa,RomeoMito,1.3 Jtdm Junior S&S 70Kw (95Cv),94.0,70.0,used,manual,diesel,39000.0,9300,0,1
Alfa,RomeoMito,1.3 Jtdm Junior S&S 70Kw (95Cv),94.0,70.0,used,manual,diesel,39000.0,9300,0,1
Alfa,RomeoMito,1.3 Jtdm Junior S&S 70Kw (95Cv),94.0,70.0,used,manual,diesel,39000.0,9300,0,1
Hyundai,I10,1.2 Black Line,26.0,64.0,almost_new,manual,gasoline,35000.0,9300,0,1
Peugeot,208,1.6 Bluehdi Active 75,14.0,55.0,used,manual,diesel,33506.0,9300,0,1
Citroen,C4,1.6Bluehdi Live Edition 100,14.0,73.0,used,manual,diesel,32450.0,9300,0,1
Ford,Fiesta,1.25 Trend 82,20.0,60.0,almost_new,manual,gasoline,32000.0,9300,0,1
Opel,Corsa,1.3 Cdti Start/Stop 75 Cv Selective,28.0,55.0,used,manual,diesel,28650.0,9300,0,1
Smart,Fortwo,Coup� 52 Mhd Pulse,44.0,52.0,used,automatic,gasoline,24906.0,9300,0,1
Opel,Corsa,1.3 Cdti Start/Stop Expression,27.0,55.0,used,manual,diesel,23362.0,9300,0,1
Fiat,Doblo,Panorama Pop Combi 90 Cv,22.0,66.0,used,Unknown,diesel,23347.0,9300,0,1
Opel,Corsa,1.4 90 Cv Color Edition,14.0,66.0,used,manual,gasoline,22965.0,9300,0,1
Fiat,Doblo,Panorama 1.3Mjt Pop 90 N1 E5,23.0,66.0,used,manual,diesel,21746.0,9300,0,1
Seat,Ibiza,1.2 Tsi 105Cv Style,62.0,77.0,used,manual,gasoline,21000.0,9300,0,1
Opel,Corsa,1.3 Cdti Expression 75 Hp 75 5P,10.0,55.0,used,manual,diesel,20255.0,9300,0,1
Kia,Rio,1.2 Cvvt Concept,24.0,62.0,used,manual,gasoline,19571.0,9300,0,1
Citroen,C-Elys�e,1.6Hdi Exclusive 92,33.0,68.0,used,manual,diesel,17549.0,9300,0,1
Opel,Corsa,1.3 Cdti Expression 75 Hp 75 5P,23.0,55.0,used,manual,diesel,16548.0,9300,0,1
Ford,Focus,1.0 Ecoboost S&S Edition 92 Kw (125 Cv),40.0,92.0,used,manual,gasoline,15600.0,9300,0,1
Fiat,500,1.2 Lounge,26.0,51.0,used,manual,gasoline,15000.0,9300,0,1
Seat,Ibiza,1.2 Tsi 66Kw (90Cv) Style,13.0,67.0,demo,manual,gasoline,14900.0,9300,0,1
Seat,Ibiza,1.2 Tsi 66Kw (90Cv) Style,12.0,67.0,demo,manual,gasoline,14800.0,9300,0,1
Opel,Corsa,1.3 Cdti Expression 75 Hp 75 5P,23.0,55.0,used,manual,diesel,14773.0,9300,0,1
Seat,Ibiza,1.2 Tsi 66Kw (90Cv) Style,12.0,67.0,demo,manual,gasoline,14700.0,9300,0,1
Seat,Ibiza,1.2 Tsi 66Kw (90Cv) Style,13.0,67.0,demo,manual,gasoline,14300.0,9300,0,1
Seat,Ibiza,1.2 Tsi 66Kw (90Cv) Style,13.0,67.0,demo,manual,gasoline,14000.0,9300,0,1
Opel,Corsa,1.3 Cdti Expression 75 Hp 75 5P,23.0,55.0,used,manual,diesel,13876.0,9300,0,1
Opel,Corsa,1.3 Cdti 75 Cv Expression,23.0,55.0,used,manual,diesel,13876.0,9300,0,1
Opel,Corsa,1.4 90 Cv Selective,17.0,66.0,used,manual,gasoline,13441.0,9300,0,1
Opel,Corsa,1.4 90 Cv Selective,17.0,66.0,used,manual,gasoline,13441.0,9300,0,1
Smart,Fortwo,Coup� 66 Passion Aut.,26.0,66.0,used,automatic,gasoline,12800.0,9300,0,1
Opel,Corsa,1.4 90 Cv Selective,11.0,66.0,used,manual,gasoline,12777.0,9300,0,1
Toyota,Aygo,1.0 Vvt-I X-Play,14.0,51.0,used,manual,gasoline,12460.0,9300,0,1
Seat,Toledo,1.6Tdi Cr Reference 115,17.0,85.0,used,manual,diesel,11917.0,9300,0,1
Seat,Ibiza,1.2 Tsi 66Kw (90Cv) Style,13.0,67.0,demo,manual,gasoline,10400.0,9300,0,1
Toyota,Aygo,70 X-Play 5P,10.0,51.0,used,manual,gasoline,9882.0,9300,0,1
Kia,Rio,1.2 Cvvt Concept,23.0,62.0,used,manual,gasoline,9070.0,9300,0,1
Toyota,Aygo,1.0 Vvt-I X-Play,16.0,51.0,used,manual,gasoline,8974.0,9300,0,1
Renault,Kangoo,Combi Comercial 1.5 Dci Profesional 90Cv Oferta Es,10.0,55.0,used,manual,diesel,8816.0,9300,0,1
Toyota,Aygo,1.0 Vvt-I X-Play,16.0,51.0,used,manual,gasoline,8210.0,9300,0,1
Opel,Corsa,1.4 66Kw (90Cv) Color Edition,9.0,66.0,used,manual,gasoline,6923.0,9300,0,1
Citroen,C3,1.2 Puretech Tonic 60Kw (82Cv),29.0,60.0,used,manual,gasoline,2724.0,9300,0,1
Ford,Ka/Ka+,"Nuevo Ka+ Essential 1.19 Ti-Vct 51,5Kw (70Cv) Euro",3.0,52.0,used,manual,gasoline,10.0,9300,0,1
Ford,Ka/Ka+,"Nuevo Ka+ Essential 1.19 Ti-Vct 51,5Kw (70Cv) Euro",3.0,52.0,used,manual,gasoline,10.0,9300,0,1
Ford,Ka/Ka+,"Nuevo Ka+ Essential 1.19 Ti-Vct 51,5Kw (70Cv) Euro",3.0,52.0,used,manual,gasoline,10.0,9300,0,1
Ford,Ka/Ka+,Ka+ 1.2 Ti-Vct Essential,3.0,50.0,km_0,manual,gasoline,82702.56524960538,9300,0,1
Bmw,320,320D Automatico 177Cv Xenon Park-Distance-Control,124.0,130.0,used,automatic,diesel,163900.0,9299,0,1
Citroen,GrandC4Picasso,1.6Hdi Exclusive Cmp,81.0,80.0,used,automatic,diesel,150000.0,9299,0,1
Citroen,Jumpy,Jumpy 2.0Hdi 120Cv L1H2 Largo Furgon,68.0,88.0,used,manual,diesel,113200.0,9297,0,1
Audi,A4,Avant 2.0Tdi Multitronic,124.0,103.0,used,automatic,diesel,166000.0,9290,0,1
Citroen,GrandC4Picasso,1.6E-Hdi Millenium Cmp Financiauto,74.0,82.0,used,Unknown,diesel,149000.0,9290,0,1
Renault,Laguna,G.Tour Dynamique Tomtom Dci 130 Fap Eco2,85.0,96.0,used,manual,diesel,148000.0,9290,0,1
Opel,Insignia,2.0Cdti Sport 160 // Impecable Estado,110.0,118.0,used,manual,diesel,147000.0,9290,0,1
Ford,Mondeo,1.6 Tdci S&S Dpf Econetic-Tren,71.0,85.0,used,manual,diesel,119000.0,9290,0,1
Opel,Insignia,Sports Tourer 2.0 Cdti S&S Sel,69.0,96.0,used,manual,diesel,117000.0,9290,0,1
Citroen,C4Picasso,1.6Hdi,70.0,82.0,used,manual,diesel,116024.0,9290,0,1
Citroen,C4Picasso,1.6Hdi,70.0,82.0,used,manual,diesel,116024.0,9290,0,1
Opel,Astra,St 1.6Cdti S/S Excellence 110,32.0,81.0,used,manual,diesel,113000.0,9290,0,1
Ssangyong,Rexton,2.7 Xdi Limited 4X4,123.0,99.72947681382615,used,automatic,diesel,112449.0,9290,0,1
Opel,Insignia,Sports Tourer 2.0 Cdti Selecti,52.0,96.0,used,automatic,diesel,112000.0,9290,0,1
Seat,Ibiza,1.6 Tdi Ps Style 5P,47.0,77.0,used,manual,diesel,107420.0,9290,0,1
Fiat,Doblo,Panorama Panorama Active N1 1.3 Multijet 90Cv E5+,47.0,66.0,used,manual,diesel,107000.0,9290,0,1
Seat,Leon,Style 1.6 105Cv,47.0,99.72947681382615,used,manual,diesel,95207.0,9290,0,1
Mazda,3,1.5 Ge 100 Mt Pulse,51.0,74.0,used,manual,gasoline,83321.0,9290,0,1
Skoda,Fabia,1.6Tdi Ambition 90,48.0,66.0,used,manual,diesel,74252.0,9290,0,1
Peugeot,208,208 1.4Hdi * Bluetooth * Volante Multifuncion *Lim,39.0,50.0,used,manual,diesel,60578.0,9290,0,1
Peugeot,208,208 1.4Hdi * Bluetooth * Volante Multifuncion *Lim,39.0,50.0,used,manual,diesel,60578.0,9290,0,1
Peugeot,208,208 1.4Hdi * Bluetooth * Volante Multifuncion *Lim,39.0,50.0,used,manual,diesel,60578.0,9290,0,1
Citroen,Berlingo,Multispace 1.6Hdi Tonic 75,35.0,55.0,used,manual,diesel,60000.0,9290,0,1
Seat,Leon,Sc 1.2 Tsi Reference 86,44.0,63.0,used,manual,gasoline,45933.0,9290,0,1
Dacia,Duster,Laureate 2013 Dci 110,52.0,78.0,used,manual,diesel,38080.0,9290,0,1
Citroen,C-Elys�e,1.6 Bluehdi Seduction,23.0,74.0,used,manual,diesel,36873.0,9290,0,1
Citroen,C-Elys�e,1.6Bluehdi Seduction 100,23.0,73.0,used,manual,diesel,36871.0,9290,0,1
Opel,Corsa,1.4 Selective 90 Cv,33.0,66.0,used,manual,gasoline,35909.0,9290,0,1
Fiat,Tipo,Sed�n 1.4 Easy 95,24.0,70.0,used,manual,gasoline,27537.0,9290,0,1
Fiat,500,1.2 Lounge 51 Kw (69 Cv),11.0,51.0,used,manual,gasoline,21524.0,9290,0,1
Fiat,500,1.2 Lounge 51 Kw (69 Cv),11.0,51.0,used,manual,gasoline,21448.0,9290,0,1
Fiat,500,1.2 Lounge 51 Kw (69 Cv),12.0,51.0,used,manual,gasoline,20200.0,9290,0,1
Fiat,500,1.2 8V 69 Cv Lounge,26.0,50.0,km_0,manual,gasoline,19207.0,9290,0,1
Peugeot,208,1.2 Puretech Style 82,12.0,60.0,used,manual,gasoline,18399.0,9290,0,1
Hyundai,I10,1.0 Mpi 66Cv Go 5P 9925-Jpb,22.0,49.0,used,manual,gasoline,13137.0,9290,0,1
Fiat,500,1.2 8V 69 Cv Lounge,12.0,50.0,used,manual,gasoline,12900.0,9290,0,1
Hyundai,I20,1.2 Mpi Klass,12.0,63.0,used,manual,gasoline,11417.0,9290,0,1
Hyundai,I20,1.2 Mpi Klass,12.0,63.0,used,manual,gasoline,11141.0,9290,0,1
Hyundai,I20,1.2 Mpi Klass,12.0,63.0,used,manual,gasoline,10443.0,9290,0,1
Hyundai,I20,1.2 Mpi Klass,12.0,63.0,used,manual,gasoline,10170.0,9290,0,1
Fiat,500,1.2 Lounge 51 Kw (69 Cv),12.0,51.0,used,manual,gasoline,8311.0,9290,0,1
Fiat,500,1.2 Lounge 51 Kw (69 Cv),12.0,51.0,used,manual,gasoline,6640.0,9290,0,1
Fiat,Punto,1.2 8V Pop 69 Cv S&S Gasolina,9.0,50.0,used,manual,gasoline,2000.0,9290,0,1
Opel,Adam,1.4 Xel Glam,30.0,64.0,used,manual,gasoline,34981.0,9275,0,1
Volvo,Xc90,2.4 D5 Momentum 185,148.0,136.0,used,manual,diesel,121500.0,9274,0,1
Seat,Ibiza,1.4 Tdi Cr S&S Style 77 Kw (10,13.0,77.0,km_0,manual,diesel,17566.0,9270,0,1
