id,id_modelo,nombre
3227,653,P160 Mild-Hybrid
3228,653,P200
3229,653,P200 Mild-Hybrid
3230,653,P250
3231,653,P250 Mild-Hybrid
3232,653,P270e Plug-in Hybrid
3233,653,P300
3234,653,P300 Mild-Hybrid
3235,653,P300e Plug-in Hybrid
3236,654,5.0 V8
3237,654,20d
3238,654,25d
3239,654,25t
3240,654,30d
3241,654,30t
3242,654,35t
3243,654,D165 Mild-Hybrid
3244,654,D200 Mild-Hybrid
3245,654,D300 Mild-Hybrid
3246,654,E-Performance
3247,654,P250
3248,654,P400 Mild-Hybrid
3249,654,P400e Plug-in Hybrid
3250,654,S
3251,654,SVR 575
3252,655,3.0 V6
3253,655,5.0 V8
3254,655,30t
3255,655,P300
3256,655,P450
3257,656,electric drive 294 kW
3258,656,EV320
3259,656,EV400
3260,657,2.5 V6
3261,657,2.7 D V6
3262,657,3.0 V6
3263,657,4.0 V8
3264,657,4.2 V8
3265,658,2.0 D
3266,658,2.1 V6
3267,658,2.2 D
3268,658,2.5 V6
3269,658,3.0 V6
3270,659,3.0 V6
3271,659,5.0 V8
3272,659,20d
3273,659,20t
3274,659,25d
3275,659,25t
3276,659,30t
3277,659,D200 Mild-Hybrid
3278,660,2.0 Turbo
3279,660,2.2 D
3280,660,2.7 D V6
3281,660,3.0 D
3282,660,3.0 D V6
3283,660,3.0 V6
3284,660,3.0 V6 Kompressor
3285,660,4.2 V8
3286,660,4.2 V8 Kompressor
3287,660,5.0 V8
3288,660,5.0 V8 Kompressor
3289,660,20d
3290,660,20t
3291,660,25d
3292,660,25t
3293,660,30d
3294,660,30t
3295,660,35t
3296,660,D200 Mild-Hybrid
3297,660,E-Performance
3298,660,S
3299,661,2.7 D V6
3300,661,3.0 D
3301,661,3.0 D V6
3302,661,3.0 V6
3303,661,3.0 V6 Kompressor
3304,661,3.2 V8
3305,661,3.5 V8
3306,661,4.0 V8
3307,661,4.2 V8
3308,661,5.0 V8
3309,661,5.0 V8 Kompressor
3310,662,3.2
3311,662,3.6
3312,662,4.0
3313,662,4.0 Kompressor
3314,663,6.0
3315,664,4.2
3316,664,5.3 V12
3317,665,3.4
3318,665,4.2
3319,665,5.3 V12
3320,666,3.6
3321,666,4.0
3322,666,5.3 HE V12
3323,666,6.0 V12
3324,667,3.5 V8
3325,667,4.2 V8
3326,667,4.2 V8 Kompressor
3327,667,5.0 V8
3328,667,5.0 V8 Kompressor
3329,668,4.0 V8
3330,668,4.2 V8
3331,669,4.0 V8
3332,669,4.2 V8
3333,670,1.2 4xe Mild-Hybrid
3334,670,1.2 Mild-Hybrid
3335,670,1.2 T3 Mild-Hybrid
3336,670,1.2 T-GDI
3337,670,electric drive 115 kW
3338,671,2.0
3339,671,2.0 M-Jet
3340,671,2.0 TGDi
3341,671,2.1 Turbodiesel
3342,671,2.2 M-Jet
3343,671,2.4
3344,671,2.5
3345,671,2.5 CRD
3346,671,2.5 Turbodiesel
3347,671,2.8 CRD
3348,671,3.2 V6
3349,671,3.7 V6
3350,671,4.0
3351,672,4.2
3352,672,5.8 V8
3353,672,5.9 V8
3354,673,2.4 Diesel
3355,673,2.5
3356,673,4.2
3357,673,5.0 V8
3358,674,3.0 CRD
3359,674,4.7 V8
3360,674,5.7 V8
3361,675,1.2 Mild-Hybrid
3362,675,1.3 4xe Plug-in Hybrid
3363,675,1.3 T4 4xe Plug-in Hybrid
3364,675,1.3 T-GDi
3365,675,1.4 M-Air
3366,675,1.5 GSE T4 e-Hybrid
3367,675,1.6 Hybrid
3368,675,1.6 M-Jet
3369,675,1.6 Plug-in Hybrid
3370,675,2.0
3371,675,2.0 CRD
3372,675,2.0 M-Jet
3373,675,2.2 CRD
3374,675,2.4
3375,675,electric drive 157 kW
3376,676,3.0 CRD
3377,677,2.0 4xe Plug-in Hybrid
3378,677,2.5 Turbodiesel
3379,677,2.7 CRD
3380,677,3.0 CRD
3381,677,3.1 TD
3382,677,3.6 V6
3383,677,4.0
3384,677,4.7 V8
3385,677,5.2 V8
3386,677,5.7 V8
3387,677,5.9
3388,677,6.1
3389,677,6.2 V8
3390,677,6.4 V8
3391,678,2.0 CRD
3392,678,2.2 CRD
3393,678,2.4
3394,679,1.0 T-GDi
3395,679,1.0 TGDi
3396,679,1.3 4xe Plug-in Hybrid
3397,679,1.3 T4 4xe Plug-in Hybrid
3398,679,1.3 T-GDi
3399,679,1.3 TGDi
3400,679,1.4 M-Air
3401,679,1.5 GSE T4 e-Hybrid
3402,679,1.6
3403,679,1.6 M-Jet
3404,679,2.0 M-Jet
3405,680,4.2
3406,680,5.9 V8
3407,681,2.0 T-GDI
3408,681,2.0 TGDi
3409,681,2.2 CRDi
3410,681,2.4
3411,681,2.5
3412,681,2.8 CRD
3413,681,3.6 V6
3414,681,4.0
3415,682,2.0 4xe Plug-in Hybrid
3416,682,2.0 T-GDI
3417,682,2.0 TGDi
3418,682,2.2 CRDi
3419,682,2.8 CRD
3420,682,3.6 V6
3421,682,3.8 V6
3422,683,1.5 T-GDi
3423,684,1.5 T-GDi
3424,685,2.2 e-Xdi
3425,685,electric drive 152 kW
3426,685,electric drive 304 kW
3427,686,2.2 e-Xdi
3428,687,2.2 e-Xdi
3429,688,1.5 T-GDi
3430,689,1.5 T-GDi
3431,689,1.5 T-GDI Hybrid
3432,690,electric drive 152 kW
3433,691,2.2 Diesel
3434,692,1.6
3435,692,1.6 CRDi
3436,692,1.6 GDI
3437,692,1.7 CRDi
3438,692,1.8
3439,692,2.0
3440,692,2.0 CRDi
3441,692,2.0 GDI
3442,692,2.0 Turbodiesel
3443,693,2.2 CRDi
3444,693,2.5
3445,693,2.5 V6
3446,693,2.7
3447,693,2.9 CRDi
3448,693,2.9 Turbodiesel
3449,694,1.0
3450,694,1.0 TGDI
3451,694,1.0 TGDI Mild-Hybrid
3452,694,1.4
3453,694,1.4 CRDi
3454,694,1.4 TGDI
3455,694,1.5 TGDI
3456,694,1.5 TGDI Mild-Hybrid
3457,694,1.6
3458,694,1.6 CRDi
3459,694,1.6 CRDi Mild-Hybrid
3460,694,1.6 GDI
3461,694,1.6 Plug-in Hybrid
3462,694,1.6 TGDI
3463,694,2.0
3464,694,2.0 CRDi
3465,695,1.5 CRDi
3466,695,1.6
3467,695,2.0
3468,695,2.0 Turbodiesel
3469,696,1.8
3470,696,2.0
3471,697,electric drive 150 kW
3472,698,electric drive 150 kW
3473,699,electric drive 150 kW
3474,700,electric drive 160 kW
3475,701,electric drive 125 kW
3476,701,electric drive 168 kW
3477,701,electric drive 239 kW
3478,701,electric drive 430 kW
3479,701,electric drive 478 kW
3480,702,electric drive 150 kW
3481,702,electric drive 160 kW
3482,702,electric drive 283 kW
3483,702,electric drive 374 kW
3484,703,2.0
3485,704,1.0 TGDI
3486,704,1.0 TGDI Mild-Hybrid
3487,704,1.6 TGDI
3488,705,2.5
3489,706,2.7 Diesel
3490,707,2.0
3491,707,2.0 CRDi
3492,707,2.5 V6
3493,707,2.7
3494,708,1.6 Hybrid
3495,708,1.6 Plug-in Hybrid
3496,708,electric drive 100 kW
3497,708,electric drive 150 kW
3498,709,3.5 V6
3499,709,3.8 V6
3500,710,1.6 CRDi
3501,710,1.6 TGDI
3502,710,1.7 CRDi
3503,710,2.0
3504,710,2.0 Hybrid
3505,710,2.0 TGDI
3506,711,1.0
3507,711,1.0 LPG
3508,711,1.0 TGDI
3509,711,1.1
3510,711,1.1 CRDi
3511,711,1.2
3512,712,2.5
3513,712,2.7 Diesel
3514,713,1.3
3515,714,1.0 TGDI
3516,714,1.4
3517,714,1.4 TGDI
3518,714,1.5 TGDI
3519,714,1.5 TGDI Mild-Hybrid
3520,714,1.6
3521,714,1.6 CRDi
3522,714,1.6 CRDi Mild-Hybrid
3523,714,1.6 GDI
3524,714,1.6 TGDI
3525,714,2.0
3526,714,2.0 CRDi
3527,715,electric drive 89 kW
3528,715,electric drive 120 kW
3529,716,electric drive 89 kW
3530,716,electric drive 120 kW
3531,717,2.0
3532,717,2.0 Turbodiesel
3533,718,1.0 TGDI
3534,718,1.0 TGDI Mild-Hybrid
3535,718,1.1 CRDi
3536,718,1.2
3537,718,1.3
3538,718,1.4
3539,718,1.4 CRDi
3540,718,1.5
3541,718,1.5 CRDi
3542,718,1.6
3543,719,1.8
3544,720,1.8
3545,720,2.2 Diesel
3546,721,1.5
3547,721,1.6
3548,721,1.8
3549,722,1.5
3550,722,1.6
3551,722,1.8
3552,723,1.6 Plug-in Hybrid
3553,723,1.6 TGDI Hybrid
3554,723,1.6 TGDI Plug-in Hybrid
3555,723,2.2 CRDi
3556,723,2.4
3557,723,2.4 GDI
3558,723,2.5 CRDi
3559,723,3.3 V6
3560,723,3.5 V6
3561,724,1.6
3562,724,1.6 CRDi
3563,724,1.6 GDI
3564,724,1.6 TGDI
3565,724,electric drive 81 kW
3566,724,electric drive 100 kW
3567,724,electric drive 150 kW
3568,725,1.6 CRDi
3569,725,1.6 CRDi Mild-Hybrid
3570,725,1.6 GDI
3571,725,1.6 Hybrid
3572,725,1.6 Plug-in Hybrid
3573,725,1.6 TGDI
3574,725,1.6 TGDI Hybrid
3575,725,1.6 TGDI Mild-Hybrid
3576,725,1.6 TGDI Plug-in Hybrid
3577,725,1.7 CRDi
3578,725,2.0
3579,725,2.0 CRDi
3580,725,2.0 GDI
3581,725,2.0 Mild-Hybrid
3582,725,2.0 Turbodiesel
3583,725,2.7
3584,726,2.0 TGDI
3585,726,2.2 CRDi
3586,726,3.3 TGDI
3587,726,3.3 V6 TGDI
3588,727,1.0 TGDI
3589,727,1.0 TGDI Mild-Hybrid
3590,727,1.2
3591,727,1.4
3592,727,1.6 CRDi
3593,728,1.4
3594,728,1.4 CRDi
3595,728,1.6
3596,728,1.6 CRDi
3597,729,1.0 TGDI
3598,729,1.0 TGDI Mild-Hybrid
3599,729,1.4 TGDI
3600,729,1.5 TGDI
3601,729,1.5 TGDI Mild-Hybrid
3602,729,1.6 CRDi
3603,729,1.6 CRDi Mild-Hybrid
3604,729,1.6 Plug-in Hybrid
3605,729,1.6 TGDI
3606,730,1.3
3607,730,1.5
3608,731,1.6
3609,732,1.6
3610,733,1.6
3611,733,1.7
3612,733,1.9 Diesel
3613,734,1.1
3614,734,1.3
3615,734,1.5
3616,735,1.7
3617,736,1.6
3618,737,5.0
3619,737,5.2
3620,738,5.0
3621,738,5.2
3622,739,6.2
3623,739,6.5
3624,740,6.2
3625,740,6.5
3626,741,1.4
3627,741,1.6
3628,741,2.0
3629,742,1.6
3630,742,1.8
3631,742,1.9 Turbodiesel
3632,742,2.0
3633,743,1.3
3634,743,1.4
3635,743,1.4 Turbo
3636,743,1.4 Turbo LPG
3637,743,1.5
3638,743,1.6
3639,743,1.6 Diesel
3640,743,1.6 JTD
3641,743,1.6 Turbo
3642,743,1.8
3643,743,1.8 Turbo
3644,743,1.9 Turbodiesel
3645,743,1.9 TwinTurbo Diesel
3646,743,2.0
3647,743,2.0 Diesel
3648,743,2.0 Turbo
3649,744,2.4
3650,745,2.5
3651,746,2.0
3652,746,2.0 Turbo
3653,746,2.4
3654,746,2.4 Turbodiesel
3655,746,3.0 V6
3656,747,0.9
3657,747,1.0
3658,748,1.1
3659,748,1.2
3660,748,1.4
3661,749,1.6
3662,749,1.8
3663,749,1.9 JTD
3664,749,1.9 Turbodiesel
3665,749,2.0
3666,749,2.4 JTD
3667,749,2.4 Turbodiesel
3668,750,1.3 JTD
3669,750,1.4
3670,750,1.6 Diesel
3671,750,1.9 JTD
3672,751,2.0
3673,751,2.0 JTD
3674,751,2.2 JTD
3675,751,3.0 V6
3676,752,1.5
3677,752,1.6
3678,752,1.9 Turbodiesel
3679,752,2.0
3680,753,2.0
3681,753,2.0 Turbo
3682,753,2.4 Turbodiesel
3683,753,2.5 Turbodiesel
3684,753,2.8 V6
3685,753,2.9 V8
3686,753,3.0 V6
3687,753,3.0 V6 CRD
3688,753,3.6 V6
3689,754,2.0 Turbo
3690,754,2.4
3691,754,2.4 JTD
3692,754,3.0 V6
3693,754,3.2 V6
3694,755,2.0
3695,756,2.8 JTDM
3696,756,3.6 V6
3697,757,1.0
3698,757,1.1
3699,757,1.3
3700,757,1.05 Turbo
3701,758,0.9 TwinAir
3702,758,0.9 TwinAir CNG
3703,758,1.2
3704,758,1.3 JTD
3705,758,1.4
3706,759,2.0
3707,759,2.0 JTD
3708,759,2.0 Turbo
3709,759,2.1 Turbodiesel
3710,760,2.2 Td4
3711,760,2.4 Td4
3712,760,2.5 Td5
3713,760,2.5 TDI
3714,760,4.0 V8
3715,760,D200
3716,760,D200 Mild-Hybrid
3717,760,D240
3718,760,D250 Mild-Hybrid
3719,760,D300 Mild-Hybrid
3720,760,D350 Mild-Hybrid
3721,760,P300
3722,760,P400 Mild-Hybrid
3723,760,P400e Plug-in Hybrid
3724,760,P425
3725,760,P525
3726,760,P635 Mild-Hybrid
3727,761,2.5 TDI
3728,761,2.5 Turbodiesel
3729,761,2.7 Td V6
3730,761,3.5
3731,761,3.9
3732,761,4.0 V8
3733,761,4.4 V8
3734,762,2.7 Td V6
3735,762,3.0 TD V6
3736,762,3.0 V6
3737,762,5.0 V8
3738,763,2.0 Si4
3739,763,2.0 Si4 TwinTurbo
3740,763,2.0 Td4
3741,763,2.0 TD Sd4
3742,763,3.0 SD V6
3743,763,3.0 SDV6
3744,763,3.0 Td6
3745,763,3.0 V6
3746,763,D250 Mild-Hybrid
3747,763,D300 Mild-Hybrid
3748,763,D350 Mild-Hybrid
3749,763,P300
3750,763,P360 Mild-Hybrid
3751,764,2.0
3752,764,2.0 ed4
3753,764,2.0 Td4
3754,764,2.0 Td4 Mild-Hybrid
3755,764,2.0 TD Sd4
3756,764,2.0 Turbo
3757,764,2.2 Sd4
3758,764,2.2 Td4
3759,764,D150
3760,764,D165
3761,764,D165 Mild-Hybrid
3762,764,D180
3763,764,D200 Mild-Hybrid
3764,764,D240
3765,764,D240 Mild-Hybrid
3766,764,P200
3767,764,P200 Mild-Hybrid
3768,764,P250
3769,764,P250 Mild-Hybrid
3770,764,P270e Hybrid
3771,764,P290 Mild-Hybrid
3772,764,P300e Hybrid
3773,765,2.0
3774,765,2.0 ed4
3775,765,2.0 Sd4
3776,765,2.0 Td4
3777,765,2.0 TD Sd4
3778,765,2.0 Turbo
3779,765,2.2 Sd4
3780,765,2.2 Td4
3781,765,D150
3782,765,D150 Mild-Hybrid
3783,765,D165
3784,765,D165 Mild-Hybrid
3785,765,D180 Mild-Hybrid
3786,765,D200 Mild-Hybrid
3787,765,D240 Mild-Hybrid
3788,765,P160 Mild-Hybrid
3789,765,P200 Mild-Hybrid
3790,765,P250 Mild-Hybrid
3791,765,P270e Hybrid
3792,765,P300 Mild-Hybrid
3793,765,P300e Hybrid
3794,766,2.0 Td4
3795,766,2.0 TD Sd4
3796,766,2.0 Turbo
3797,767,1.8
3798,767,2.0 Td4
3799,767,2.0 Turbo
3800,767,2.0 Turbodiesel
3801,767,2.2 Td4
3802,767,2.5 V6
3803,767,3.2
3804,768,2.0 Hybrid
3805,768,2.4 Turbodiesel
3806,768,2.5 Turbodiesel
3807,768,3.0 SD V6
3808,768,3.0 SD V6 Hybrid
3809,768,3.0 Td6
3810,768,3.0 TD V6
3811,768,3.5
3812,768,3.6 TD V8
3813,768,3.9
3814,768,4.0
3815,768,4.0 V8
3816,768,4.2
3817,768,4.2 V8
3818,768,4.4 SDI
3819,768,4.4 TD V8
3820,768,4.4 V8
3821,768,4.6
3822,768,5.0 V8
3823,768,5.0 V8 Kompressor
3824,768,5.0 V8 Supercharged
3825,768,D250 Mild-Hybrid
3826,768,D300 Mild-Hybrid
3827,768,D350 Mild-Hybrid
3828,768,P400 Mild-Hybrid
3829,768,P400e Plug-in Hybrid
3830,768,P460e Plug-in Hybrid
3831,768,P510e Plug-in Hybrid
3832,768,P530
3833,768,P530 Mild-Hybrid
3834,768,P550e Plug-in Hybrid
3835,768,P615 Mild-Hybrid
3836,769,2.0 Hybrid
3837,769,2.0 Si4 TwinTurbo
3838,769,2.0 TD Sd4
3839,769,2.7 Td V6
3840,769,3.0 SD V6
3841,769,3.0 SD V6 Hybrid
3842,769,3.0 TD V6
3843,769,3.0 V6
3844,769,3.0 V6 Kompressor
3845,769,3.6 TD V8
3846,769,4.2 V8
3847,769,4.4 SDI
3848,769,4.4 V8
3849,769,5.0 V8
3850,769,5.0 V8 Kompressor
3851,769,5.0 V8 Supercharged
3852,769,D250 Mild-Hybrid
3853,769,D300 Mild-Hybrid
3854,769,D350 Mild-Hybrid
3855,769,P400 Mild-Hybrid
3856,769,P400e Plug-in Hybrid
3857,769,P460e Hybrid
3858,769,P510e Plug-in Hybrid
3859,769,P530
3860,769,P530 Mild-Hybrid
3861,769,P550e Hybrid
3862,769,P635 Mild-Hybrid
3863,770,2.0 Diesel
3864,770,2.0 Si4 TwinTurbo
3865,770,2.0 Turbo
3866,770,3.0 SD V6
3867,770,3.0 V6 Diesel
3868,770,3.0 V6 Kompressor
3869,770,D200 Mild-Hybrid
3870,770,D300
3871,770,D300 Mild-Hybrid
3872,770,P250
3873,770,P400 Mild-Hybrid
3874,770,P400e Plug-in Hybrid
3875,770,P550
3876,771,electric drive 160 kW
3877,772,1.5 REEV
3878,772,electric drive 160 kW
3879,772,electric drive 220 kW
3880,772,electric drive 440 kW
3881,773,electric drive 70 kW
3882,774,electric drive 110 kW
3883,775,1.5 REX
3884,776,CT 200h
3885,777,ES 300h
3886,778,GS 200t
3887,778,GS 250
3888,778,GS 300
3889,778,GS 300h
3890,778,GS 430
3891,778,GS 450h
3892,778,GS 460
3893,778,GS-F
3894,779,IS 200
3895,779,IS 200t
3896,779,IS 220d
3897,779,IS 250
3898,779,IS 250C
3899,779,IS 300
3900,779,IS 300h
3901,779,IS-F
3902,780,1.5 Hybrid
3903,781,LC 500
3904,781,LC 500h
3905,782,LM 350h
3906,783,LS 400
3907,783,LS 430
3908,783,LS 460
3909,783,LS 500
3910,783,LS 500h
3911,783,LS 600h
3912,784,NX 200t
3913,784,NX 300h
3914,784,NX 300t
3915,784,NX 350h
3916,784,NX 450h+
3917,785,RC 200t
3918,785,RC 300
3919,785,RC 300h
3920,785,RC-F
3921,786,RX 200t
3922,786,RX 300
3923,786,RX 350
3924,786,RX 350h
3925,786,RX 400h
3926,786,RX 450h
3927,786,RX 450h+
3928,786,RX 450hL
3929,786,RX 500h
3930,787,RZ 300e
3931,787,RZ 350e
3932,787,RZ 450e
3933,787,RZ 500e
3934,787,RZ 550e
3935,788,SC 430
3936,789,UX 200
3937,789,UX 250h
3938,789,UX 300e
3939,789,UX 300h
3940,790,0.5 Diesel
3941,790,0.5d
3942,790,0.48 DCI
3943,790,0.48 Diesel
3944,791,0.48 Diesel
3945,792,0.5 Diesel
3946,792,0.48 Diesel
3947,793,electric drive 450 kW
3948,793,electric drive 675 kW
3949,794,1.6
3950,794,1.8
3951,795,electric drive 450 kW
3952,795,electric drive 675 kW
3953,796,2.0 Turbo
3954,796,3.5 V6
3955,797,2.0
3956,797,2.0 Turbo
3957,797,3.5 Turbo
3958,798,2.0 Turbo
3959,799,3.5
3960,800,1.8
3961,800,1.8 Turbo
3962,800,3.5
3963,801,Dual-Motor 358 kW
3964,801,Dual-Motor 462 kW
3965,801,Dual-Motor 611 kW
3966,801,Dual-Motor 696 kW
3967,801,Dual-Motor 828 kW
3968,801,Single-Motor 325 kW
3969,801,Three-Motor 920 kW
3970,802,Dual-Motor 418 kW
3971,802,Dual-Motor 617 kW
3972,803,1.5 Hybrid
3973,803,1.5 Plug-in Hybrid
3974,803,1.5 TD Plug-in Hybrid
3975,804,electric drive 200 kW
3976,805,1.5 Plug-in Hybrid
3977,807,1.2
3978,807,1.2 LPG
3979,808,2.2
3980,809,2.2
3981,810,electric drive 100 kW
3982,811,3.8 Diesel
3983,811,5.7 Diesel
3984,812,4.6 Diesel
3985,812,6.9 Diesel
3986,813,2.0 TDI
3987,814,4.2 V8
3988,815,4.2 V8
3989,816,4.2 V8
3990,817,2.0 Turbo Mild-Hybrid
3991,817,3.0 V6 Diesel
3992,817,3.0 V6 TwinTurbo
3993,817,3.8 V8 TwinTurbo
3994,818,3.0 V6
3995,818,3.0 V6 TwinTurbo
3996,818,4.7 V8
3997,818,electric drive 560 kW
3998,819,3.0 V6 TwinTurbo
3999,819,4.2 V8
4000,819,4.7 V8
4001,819,electric drive 560 kW
4002,820,2.0 Turbo Mild-Hybrid
4003,820,3.0 V6 TwinTurbo
4004,820,electric drive 410 kW
4005,821,2.0 Turbo Mild-Hybrid
4006,821,3.0 V6 Diesel
4007,821,3.0 V6 TwinTurbo
4008,821,3.8 V8
4009,822,3.0 V6 TwinTurbo
4010,823,3.0 V6 TwinTurbo
4011,824,3.0 V6 TwinTurbo
4012,825,2.8 V6
4013,825,3.0 V6 Diesel
4014,825,3.0 V6 TwinTurbo
4015,825,3.2 V8
4016,825,3.8 V8
4017,825,4.2 V8
4018,825,4.7 V8
4019,826,4.2 V8
4020,827,electric drive 90 kW
4021,827,electric drive 118 kW
4022,828,electric drive 120 kW
4023,829,2.0 TDCi
4024,829,electric drive 150 kW
4025,829,electric drive 260 kW
4026,830,2.0 TDCi
4027,830,electric drive 150 kW
4028,831,electric drive 130 kW
4029,832,electric drive 130 kW
4030,833,electric drive 92 kW
4031,834,electric drive 180 kW
4032,835,2.0 TDCi
4033,836,electric drive 130 kW
4034,837,electric drive 325 kW
4035,838,1.3
4036,838,1.4
4037,838,1.4 Diesel
4038,838,1.5
4039,838,1.5 Diesel
4040,838,1.5 e-Skyactiv-G Mild-Hybrid
4041,838,1.5 Hybrid
4042,838,1.5 Skyactiv-G
4043,838,1.5 Skyactiv-G Mild-Hybrid
4044,838,1.6
4045,838,1.6 CD Diesel
4046,838,1.25
4047,839,1.4
4048,839,1.5
4049,839,1.5 Diesel
4050,839,1.6
4051,839,1.6 CD Diesel
4052,839,1.8 D
4053,839,2.0
4054,839,2.0 Diesel
4055,839,2.0 e-Skyactiv-X Mild-Hybrid
4056,839,2.0 Skyactiv-G Mild-Hybrid
4057,839,2.0 Skyactiv-X Mild-Hybrid
4058,839,2.2 Turbodiesel
4059,839,2.3
4060,839,2.5 e-Skyactiv-G Mild-Hybrid
4061,840,1.6 CD Diesel
4062,840,1.8
4063,840,2.0
4064,840,2.0 Diesel
4065,840,2.0 Turbodiesel
4066,841,1.8
4067,841,2.0
4068,841,2.0 Diesel
4069,841,2.0 Skyactiv-G
4070,841,2.0 Turbodiesel
4071,841,2.2 SKYACTIV-D
4072,841,2.2 Turbodiesel
4073,841,2.3
4074,841,2.5
4075,841,2.5 SKYACTIV-G
4076,841,electric drive 180 kW
4077,841,electric drive 190 kW
4078,842,1.2
4079,842,1.3
4080,842,1.4
4081,842,1.8 Diesel
4082,843,1.0
4083,843,1.1
4084,843,1.3
4085,843,1.4
4086,843,1.5
4087,843,1.6
4088,843,1.6 Turbo
4089,843,1.7 Diesel
4090,843,1.7 Turbodiesel
4091,843,1.8 Diesel
4092,843,1.9
4093,843,1.9 Turbo
4094,843,2.0
4095,843,2.0 Diesel
4096,843,2.0 Turbodiesel
4097,843,2.0 V6
4098,844,1.6
4099,844,1.9
4100,844,2.0
4101,844,2.0 Comprex Diesel
4102,844,2.0 Diesel
4103,844,2.0 Turbodiesel
4104,844,2.2
4105,844,2.5 V6
4106,845,2.0
4107,845,2.2
4108,845,3.0 V6
4109,846,2.0
4110,847,2.5 Diesel
4111,847,2.5 Turbodiesel
4112,848,2.5 Turbodiesel
4113,849,1.5 Diesel
4114,849,1.8 Skyactiv-D
4115,849,2.0
4116,849,2.0 Skyactiv-G
4117,850,2.0
4118,850,2.0 Skyactiv-G
4119,850,2.0 Skyactiv-G Mild-Hybrid
4120,850,2.2 SKYACTIV-D
4121,850,2.2 Turbodiesel
4122,850,2.5
4123,850,2.5 e-Skyactiv-G Mild-Hybrid
4124,850,2.5 SKYACTIV-G
4125,850,2.5 SKYACTIV-G Mild-Hybrid
4126,851,2.2 Turbodiesel
4127,851,2.3
4128,852,3.7 V6
4129,853,1.8 D
4130,853,2.0 e-Skyactiv-X Mild-Hybrid
4131,853,2.0 Skyactiv-G Mild-Hybrid
4132,853,2.0 Skyactiv-X Mild-Hybrid
4133,853,2.5 e-Skyactiv-G Mild-Hybrid
4134,854,2.5 e-Skyactiv Plug-in Hybrid
4135,854,3.3 e-Skyactiv-D
4136,855,2.5 e-Skyactiv Plug-in Hybrid
4137,855,3.3 e-Skyactiv-D
4138,856,1.4
4139,856,1.5
4140,857,2.0
4141,858,2.2 Diesel
4142,859,2.0
4143,859,2.0 Diesel
4144,859,2.3
4145,859,2.5
4146,859,3.0
4147,859,3.0 V6
4148,860,1.6
4149,860,1.9 V6
4150,861,1.5
4151,861,1.5 Skyactiv-G
4152,861,1.6
4153,861,1.8
4154,861,1.9
4155,861,2.0
4156,861,2.0 Skyactiv-G
4157,862,2.0
4158,862,2.5 V6
4159,863,e-Skyactiv 107 kW
4160,863,e-SKYACTIV 125 kW
4161,863,electric drive 107 kW
4162,863,electric drive 125 kW
4163,864,1.9
4164,864,2.0
4165,864,2.0 Turbodiesel
4166,865,1.1 Wankel
4167,865,1.3 Wankel
4168,866,1.3 Wankel
4169,867,2.0
4170,867,2.3
4171,867,3.0 V6
4172,868,1.6
4173,868,2.0 V6
4174,869,2.0 V6
4175,869,2.3
4176,869,2.5 V6
4177,870,200
4178,870,230
4179,870,250
4180,870,280
4181,870,C 230
4182,870,C 280
4183,870,CE 230
4184,870,CE 280
4185,870,D 200
4186,870,D 220
4187,870,D 240
4188,870,D 300
4189,870,E 230
4190,870,E 280
4191,870,T 200
4192,870,T 230
4193,870,T 250
4194,870,TD 240
4195,870,TD 300
4196,870,TD Turbo 300
4197,870,TE 230
4198,870,TE 280
4199,871,1.8
4200,871,2.3
4201,871,2.3 16V
4202,871,2.3 E
4203,871,2.5 16V
4204,871,2.5 D
4205,871,2.5 Turbodiesel
4206,871,2.6
4207,871,190
4208,871,D 190
4209,871,E 190
4210,872,A 35 AMG
4211,872,A 35 AMG Mild-Hybrid
4212,872,A 45 AMG
4213,872,A 45 S AMG
4214,872,A 140
4215,872,A 150
4216,872,A 160
4217,872,A 160 CDI
4218,872,A 160 d
4219,872,A 160d
4220,872,A 170
4221,872,A 170 CDI
4222,872,A 180
4223,872,A 180 CDI
4224,872,A 180 d
4225,872,A 180 Mild-Hybrid
4226,872,A 190
4227,872,A 200
4228,872,A 200 CDI
4229,872,A 200 d
4230,872,A 200 Mild-Hybrid
4231,872,A 200 Turbo
4232,872,A 210
4233,872,A 220
4234,872,A 220 CDI
4235,872,A 220 d
4236,872,A 220 Mild-Hybrid
4237,872,A 250
4238,872,A 250 Mild-Hybrid
4239,872,A 250e
4240,873,A 35 AMG
4241,873,A 35 AMG Mild-Hybrid
4242,873,A 160 d
4243,873,A 160d
4244,873,A 180
4245,873,A 180 d
4246,873,A 180 Mild-Hybrid
4247,873,A 200
4248,873,A 200 d
4249,873,A 200 Mild-Hybrid
4250,873,A 220
4251,873,A 220 d
4252,873,A 220 Mild-Hybrid
4253,873,A 250
4254,873,A 250 Mild-Hybrid
4255,873,A 250e
4256,874,AMG GT 43 Mild-Hybrid
4257,874,AMG GT 55
4258,874,AMG GT 63
4259,874,AMG GT 63 Hybrid
4260,874,AMG GT 63 PRO
4261,874,C Coupe
4262,874,C Roadster
4263,874,Coupe
4264,874,GT
4265,874,GT Black Series
4266,874,R Coupe
4267,874,R Roadster
4268,874,Roadster
4269,874,S
4270,874,S Coupe
4271,874,S Roadster
4272,875,AMG GT 43 Mild-Hybrid
4273,875,AMG GT 53 Mild-Hybrid
4274,875,AMG GT 63
4275,876,B 150
4276,876,B 160
4277,876,B 160 CDI
4278,876,B 160 d
